"replicate";"Species";"Abundance";"Time";"Island"
47;"ACAPOL";0;"Current";"TRE"
47;"ACAQUA";0;"Current";"TRE"
47;"AHLEGM";0;"Current";"TRE"
47;"ALPAFE";0;"Current";"TRE"
47;"AMBPIN";0;"Current";"TRE"
47;"ANISUR";0;"Current";"TRE"
47;"ANIVIR";0;"Current";"TRE"
47;"AULSTR";0;"Current";"TRE"
47;"AZUMUL";0;"Current";"TRE"
47;"BALVET";0;"Current";"TRE"
47;"BODPUL";0;"Current";"TRE"
47;"BODRUF";0;"Current";"TRE"
47;"CALPEN";0;"Current";"TRE"
47;"CANFIG";0;"Current";"TRE"
47;"CANMAC";0;"Current";"TRE"
47;"CANPUL";0;"Current";"TRE"
47;"CARBAR";0;"Current";"TRE"
47;"CARCRY";0;"Current";"TRE"
47;"CARLAT";0;"Current";"TRE"
47;"CARRUB";0;"Current";"TRE"
47;"CEPFUL";0;"Current";"TRE"
47;"CHAFAB";0;"Current";"TRE"
47;"CHASED";1;"Current";"TRE"
47;"CHASTR";1;"Current";"TRE"
47;"CHIRET";0;"Current";"TRE"
47;"CHISPI";0;"Current";"TRE"
47;"CHRJUB";0;"Current";"TRE"
47;"CLEBRA";0;"Current";"TRE"
47;"CORSPP";0;"Current";"TRE"
47;"CORGLA";1;"Current";"TRE"
47;"CORTHR";0;"Current";"TRE"
47;"CRYROS";0;"Current";"TRE"
47;"CTESAE";0;"Current";"TRE"
47;"DACVOL";0;"Current";"TRE"
47;"DERINE";0;"Current";"TRE"
47;"DIOHOL";0;"Current";"TRE"
47;"DIOHYS";0;"Current";"TRE"
47;"DIPARG";0;"Current";"TRE"
47;"DIPRAD";0;"Current";"TRE"
47;"DULAUR";0;"Current";"TRE"
47;"ELAFIG";0;"Current";"TRE"
47;"FISSPP";0;"Current";"TRE"
47;"GOBKAL";0;"Current";"TRE"
47;"GRABRA";2;"Current";"TRE"
47;"GYMFUN";0;"Current";"TRE"
47;"GYMMIL";0;"Current";"TRE"
47;"GYMMOR";0;"Current";"TRE"
47;"GYMVIC";0;"Current";"TRE"
47;"HAEATL";0;"Current";"TRE"
47;"HAEAUR";40;"Current";"TRE"
47;"HAEPAR";0;"Current";"TRE"
47;"HAEPLU";0;"Current";"TRE"
47;"HALBRA";0;"Current";"TRE"
47;"HALDIM";0;"Current";"TRE"
47;"HALPEN";0;"Current";"TRE"
47;"HALPOE";2;"Current";"TRE"
47;"HALSPP";0;"Current";"TRE"
47;"HETCRU";0;"Current";"TRE"
47;"HOLADS";1;"Current";"TRE"
47;"HOLCIL";0;"Current";"TRE"
47;"HOLTRI";1;"Current";"TRE"
47;"HYPFIS";0;"Current";"TRE"
47;"KYPSPP";0;"Current";"TRE"
47;"LABCRI";0;"Current";"TRE"
47;"LABNUC";1;"Current";"TRE"
47;"LUTALE";0;"Current";"TRE"
47;"LUTJOC";0;"Current";"TRE"
47;"MALDEL";0;"Current";"TRE"
47;"MALMAC";0;"Current";"TRE"
47;"MALZAL";0;"Current";"TRE"
47;"MICCHR";0;"Current";"TRE"
47;"MYRJAC";0;"Current";"TRE"
47;"OCYCHR";0;"Current";"TRE"
47;"ODODEN";0;"Current";"TRE"
47;"OPHTRI";0;"Current";"TRE"
47;"OPIAUR";0;"Current";"TRE"
47;"ORTRUB";0;"Current";"TRE"
47;"PAGPAG";0;"Current";"TRE"
47;"PARFUR";0;"Current";"TRE"
47;"PARLIN";0;"Current";"TRE"
47;"PARMAR";0;"Current";"TRE"
47;"PARMOR";1;"Current";"TRE"
47;"PARPIL";0;"Current";"TRE"
47;"PEMSCH";0;"Current";"TRE"
47;"POMARC";0;"Current";"TRE"
47;"POMPAR";0;"Current";"TRE"
47;"PRIARE";0;"Current";"TRE"
47;"PSEMAC";2;"Current";"TRE"
47;"PSEPER";0;"Current";"TRE"
47;"PTERAN";0;"Current";"TRE"
47;"RYPSAP";0;"Current";"TRE"
47;"SCATRI";0;"Current";"TRE"
47;"SCAZEL";0;"Current";"TRE"
47;"SCOBRA";0;"Current";"TRE"
47;"SCOIST";0;"Current";"TRE"
47;"SCOPLU";1;"Current";"TRE"
47;"SELSET";0;"Current";"TRE"
47;"SERBAL";0;"Current";"TRE"
47;"SERFLA";2;"Current";"TRE"
47;"SPAAMP";0;"Current";"TRE"
47;"SPAAXI";0;"Current";"TRE"
47;"SPAFRO";0;"Current";"TRE"
47;"SPASPP";0;"Current";"TRE"
47;"SPATUI";0;"Current";"TRE"
47;"SPHSPE";0;"Current";"TRE"
47;"SPHSPP";0;"Current";"TRE"
47;"STEFUS";0;"Current";"TRE"
47;"STEHIS";0;"Current";"TRE"
47;"STEPIC";0;"Current";"TRE"
47;"STEVAR";0;"Current";"TRE"
47;"SYNINT";0;"Current";"TRE"
47;"SYNSPP";0;"Current";"TRE"
47;"SYNSYN";0;"Current";"TRE"
47;"THANOR";0;"Current";"TRE"
48;"ABUSAX";0;"Current";"TRE"
48;"ACABAH";1;"Current";"TRE"
48;"ACACHI";0;"Current";"TRE"
48;"ACACOE";0;"Current";"TRE"
48;"ACAPOL";0;"Current";"TRE"
48;"ACAQUA";0;"Current";"TRE"
48;"AHLEGM";0;"Current";"TRE"
48;"ALPAFE";0;"Current";"TRE"
48;"AMBPIN";0;"Current";"TRE"
48;"ANISUR";0;"Current";"TRE"
48;"ANIVIR";0;"Current";"TRE"
48;"AULSTR";0;"Current";"TRE"
48;"AZUMUL";0;"Current";"TRE"
48;"BALVET";0;"Current";"TRE"
48;"BODPUL";0;"Current";"TRE"
48;"BODRUF";0;"Current";"TRE"
48;"CALPEN";0;"Current";"TRE"
48;"CANFIG";0;"Current";"TRE"
48;"CANMAC";0;"Current";"TRE"
48;"CANPUL";0;"Current";"TRE"
48;"CARBAR";0;"Current";"TRE"
48;"CARCRY";0;"Current";"TRE"
48;"CARLAT";0;"Current";"TRE"
48;"CARRUB";0;"Current";"TRE"
48;"CEPFUL";0;"Current";"TRE"
48;"CHAFAB";0;"Current";"TRE"
48;"CHASED";0;"Current";"TRE"
48;"CHASTR";1;"Current";"TRE"
48;"CHIRET";0;"Current";"TRE"
48;"CHISPI";0;"Current";"TRE"
48;"CHRJUB";0;"Current";"TRE"
48;"CLEBRA";0;"Current";"TRE"
48;"CORSPP";0;"Current";"TRE"
48;"CORGLA";0;"Current";"TRE"
48;"CORTHR";0;"Current";"TRE"
48;"CRYROS";0;"Current";"TRE"
48;"CTESAE";0;"Current";"TRE"
48;"DACVOL";0;"Current";"TRE"
48;"DERINE";0;"Current";"TRE"
48;"DIOHOL";0;"Current";"TRE"
48;"DIOHYS";0;"Current";"TRE"
48;"DIPARG";0;"Current";"TRE"
48;"DIPRAD";0;"Current";"TRE"
48;"DULAUR";0;"Current";"TRE"
48;"ELAFIG";0;"Current";"TRE"
48;"FISSPP";0;"Current";"TRE"
48;"GOBKAL";0;"Current";"TRE"
48;"GRABRA";0;"Current";"TRE"
48;"GYMFUN";0;"Current";"TRE"
48;"GYMMIL";0;"Current";"TRE"
48;"GYMMOR";0;"Current";"TRE"
48;"GYMVIC";0;"Current";"TRE"
48;"HAEATL";0;"Current";"TRE"
48;"HAEAUR";0;"Current";"TRE"
48;"HAEPAR";0;"Current";"TRE"
48;"HAEPLU";0;"Current";"TRE"
48;"HALBRA";0;"Current";"TRE"
48;"HALDIM";0;"Current";"TRE"
48;"HALPEN";0;"Current";"TRE"
48;"HALPOE";0;"Current";"TRE"
48;"HALSPP";0;"Current";"TRE"
48;"HETCRU";0;"Current";"TRE"
48;"HOLADS";0;"Current";"TRE"
48;"HOLCIL";0;"Current";"TRE"
48;"HOLTRI";0;"Current";"TRE"
48;"HYPFIS";0;"Current";"TRE"
48;"KYPSPP";0;"Current";"TRE"
48;"LABCRI";0;"Current";"TRE"
48;"LABNUC";0;"Current";"TRE"
48;"LUTALE";0;"Current";"TRE"
48;"LUTJOC";0;"Current";"TRE"
48;"MALDEL";0;"Current";"TRE"
48;"MALMAC";0;"Current";"TRE"
48;"MALZAL";0;"Current";"TRE"
48;"MICCHR";0;"Current";"TRE"
48;"MYRJAC";0;"Current";"TRE"
48;"OCYCHR";0;"Current";"TRE"
48;"ODODEN";0;"Current";"TRE"
48;"OPHTRI";0;"Current";"TRE"
48;"OPIAUR";0;"Current";"TRE"
48;"ORTRUB";0;"Current";"TRE"
48;"PAGPAG";0;"Current";"TRE"
48;"PARFUR";0;"Current";"TRE"
48;"PARLIN";0;"Current";"TRE"
48;"PARMAR";0;"Current";"TRE"
48;"PARMOR";0;"Current";"TRE"
48;"PARPIL";0;"Current";"TRE"
48;"PEMSCH";0;"Current";"TRE"
48;"POMARC";0;"Current";"TRE"
48;"POMPAR";0;"Current";"TRE"
48;"PRIARE";0;"Current";"TRE"
48;"PSEMAC";2;"Current";"TRE"
48;"PSEPER";0;"Current";"TRE"
48;"PTERAN";0;"Current";"TRE"
48;"RYPSAP";0;"Current";"TRE"
48;"SCATRI";0;"Current";"TRE"
48;"SCAZEL";0;"Current";"TRE"
48;"SCOBRA";0;"Current";"TRE"
48;"SCOIST";0;"Current";"TRE"
48;"SCOPLU";0;"Current";"TRE"
48;"SELSET";0;"Current";"TRE"
48;"SERBAL";0;"Current";"TRE"
48;"SERFLA";0;"Current";"TRE"
48;"SPAAMP";0;"Current";"TRE"
48;"SPAAXI";0;"Current";"TRE"
48;"SPAFRO";0;"Current";"TRE"
48;"SPASPP";0;"Current";"TRE"
48;"SPATUI";0;"Current";"TRE"
48;"SPHSPE";0;"Current";"TRE"
48;"SPHSPP";0;"Current";"TRE"
48;"STEFUS";1;"Current";"TRE"
48;"STEHIS";0;"Current";"TRE"
48;"STEPIC";0;"Current";"TRE"
48;"STEVAR";0;"Current";"TRE"
48;"SYNINT";0;"Current";"TRE"
48;"SYNSPP";0;"Current";"TRE"
48;"SYNSYN";0;"Current";"TRE"
48;"THANOR";0;"Current";"TRE"
49;"ABUSAX";0;"Current";"TRE"
49;"ACABAH";2;"Current";"TRE"
49;"ACACHI";0;"Current";"TRE"
49;"ACACOE";0;"Current";"TRE"
49;"ACAPOL";0;"Current";"TRE"
49;"ACAQUA";0;"Current";"TRE"
49;"AHLEGM";0;"Current";"TRE"
49;"ALPAFE";0;"Current";"TRE"
49;"AMBPIN";0;"Current";"TRE"
49;"ANISUR";0;"Current";"TRE"
49;"ANIVIR";0;"Current";"TRE"
49;"AULSTR";0;"Current";"TRE"
49;"AZUMUL";0;"Current";"TRE"
49;"BALVET";0;"Current";"TRE"
49;"BODPUL";0;"Current";"TRE"
49;"BODRUF";0;"Current";"TRE"
49;"CALPEN";0;"Current";"TRE"
49;"CANFIG";0;"Current";"TRE"
49;"CANMAC";0;"Current";"TRE"
49;"CANPUL";0;"Current";"TRE"
49;"CARBAR";0;"Current";"TRE"
49;"CARCRY";0;"Current";"TRE"
49;"CARLAT";0;"Current";"TRE"
49;"CARRUB";0;"Current";"TRE"
49;"CEPFUL";0;"Current";"TRE"
49;"CHAFAB";0;"Current";"TRE"
49;"CHASED";0;"Current";"TRE"
49;"CHASTR";0;"Current";"TRE"
49;"CHIRET";0;"Current";"TRE"
49;"CHISPI";0;"Current";"TRE"
49;"CHRJUB";0;"Current";"TRE"
49;"CLEBRA";0;"Current";"TRE"
49;"CORSPP";0;"Current";"TRE"
49;"CORGLA";0;"Current";"TRE"
49;"CORTHR";0;"Current";"TRE"
49;"CRYROS";0;"Current";"TRE"
49;"CTESAE";0;"Current";"TRE"
49;"DACVOL";0;"Current";"TRE"
49;"DERINE";0;"Current";"TRE"
49;"DIOHOL";0;"Current";"TRE"
49;"DIOHYS";0;"Current";"TRE"
49;"DIPARG";0;"Current";"TRE"
49;"DIPRAD";0;"Current";"TRE"
49;"DULAUR";0;"Current";"TRE"
49;"ELAFIG";0;"Current";"TRE"
49;"FISSPP";0;"Current";"TRE"
49;"GOBKAL";0;"Current";"TRE"
49;"GRABRA";0;"Current";"TRE"
49;"GYMFUN";0;"Current";"TRE"
49;"GYMMIL";0;"Current";"TRE"
49;"GYMMOR";0;"Current";"TRE"
49;"GYMVIC";0;"Current";"TRE"
49;"HAEATL";0;"Current";"TRE"
49;"HAEAUR";0;"Current";"TRE"
49;"HAEPAR";0;"Current";"TRE"
49;"HAEPLU";0;"Current";"TRE"
49;"HALBRA";0;"Current";"TRE"
49;"HALDIM";0;"Current";"TRE"
49;"HALPEN";0;"Current";"TRE"
49;"HALPOE";2;"Current";"TRE"
49;"HALSPP";0;"Current";"TRE"
49;"HETCRU";0;"Current";"TRE"
49;"HOLADS";0;"Current";"TRE"
49;"HOLCIL";0;"Current";"TRE"
49;"HOLTRI";0;"Current";"TRE"
49;"HYPFIS";0;"Current";"TRE"
49;"KYPSPP";0;"Current";"TRE"
49;"LABCRI";0;"Current";"TRE"
49;"LABNUC";0;"Current";"TRE"
49;"LUTALE";0;"Current";"TRE"
49;"LUTJOC";0;"Current";"TRE"
49;"MALDEL";0;"Current";"TRE"
49;"MALMAC";0;"Current";"TRE"
49;"MALZAL";0;"Current";"TRE"
49;"MICCHR";0;"Current";"TRE"
49;"MYRJAC";0;"Current";"TRE"
49;"OCYCHR";0;"Current";"TRE"
49;"ODODEN";0;"Current";"TRE"
49;"OPHTRI";0;"Current";"TRE"
49;"OPIAUR";0;"Current";"TRE"
49;"ORTRUB";0;"Current";"TRE"
49;"PAGPAG";0;"Current";"TRE"
49;"PARFUR";0;"Current";"TRE"
49;"PARLIN";0;"Current";"TRE"
49;"PARMAR";0;"Current";"TRE"
49;"PARMOR";0;"Current";"TRE"
49;"PARPIL";0;"Current";"TRE"
49;"PEMSCH";0;"Current";"TRE"
49;"POMARC";0;"Current";"TRE"
49;"POMPAR";0;"Current";"TRE"
49;"PRIARE";0;"Current";"TRE"
49;"PSEMAC";0;"Current";"TRE"
49;"PSEPER";0;"Current";"TRE"
49;"PTERAN";0;"Current";"TRE"
49;"RYPSAP";0;"Current";"TRE"
49;"SCATRI";0;"Current";"TRE"
49;"SCAZEL";0;"Current";"TRE"
49;"SCOBRA";0;"Current";"TRE"
49;"SCOIST";0;"Current";"TRE"
49;"SCOPLU";0;"Current";"TRE"
49;"SELSET";0;"Current";"TRE"
49;"SERBAL";0;"Current";"TRE"
49;"SERFLA";2;"Current";"TRE"
49;"SPAAMP";0;"Current";"TRE"
49;"SPAAXI";0;"Current";"TRE"
49;"SPAFRO";0;"Current";"TRE"
49;"SPASPP";0;"Current";"TRE"
49;"SPATUI";0;"Current";"TRE"
49;"SPHSPE";0;"Current";"TRE"
49;"SPHSPP";0;"Current";"TRE"
49;"STEFUS";2;"Current";"TRE"
49;"STEHIS";0;"Current";"TRE"
49;"STEPIC";2;"Current";"TRE"
49;"STEVAR";0;"Current";"TRE"
49;"SYNINT";0;"Current";"TRE"
49;"SYNSPP";0;"Current";"TRE"
49;"SYNSYN";0;"Current";"TRE"
49;"THANOR";0;"Current";"TRE"
50;"ABUSAX";0;"Current";"TRE"
50;"ACABAH";8;"Current";"TRE"
50;"ACACHI";0;"Current";"TRE"
50;"ACACOE";0;"Current";"TRE"
50;"ACAPOL";0;"Current";"TRE"
50;"ACAQUA";0;"Current";"TRE"
50;"AHLEGM";0;"Current";"TRE"
50;"ALPAFE";0;"Current";"TRE"
50;"AMBPIN";0;"Current";"TRE"
50;"ANISUR";0;"Current";"TRE"
50;"ANIVIR";1;"Current";"TRE"
50;"AULSTR";0;"Current";"TRE"
50;"AZUMUL";0;"Current";"TRE"
50;"BALVET";0;"Current";"TRE"
50;"BODPUL";0;"Current";"TRE"
50;"BODRUF";0;"Current";"TRE"
50;"CALPEN";0;"Current";"TRE"
50;"CANFIG";0;"Current";"TRE"
50;"CANMAC";0;"Current";"TRE"
50;"CANPUL";0;"Current";"TRE"
50;"CARBAR";0;"Current";"TRE"
50;"CARCRY";0;"Current";"TRE"
50;"CARLAT";0;"Current";"TRE"
50;"CARRUB";0;"Current";"TRE"
50;"CEPFUL";0;"Current";"TRE"
50;"CHAFAB";0;"Current";"TRE"
50;"CHASED";0;"Current";"TRE"
50;"CHASTR";2;"Current";"TRE"
50;"CHIRET";0;"Current";"TRE"
50;"CHISPI";0;"Current";"TRE"
50;"CHRJUB";0;"Current";"TRE"
50;"CLEBRA";0;"Current";"TRE"
50;"CORSPP";0;"Current";"TRE"
50;"CORGLA";0;"Current";"TRE"
50;"CORTHR";0;"Current";"TRE"
50;"CRYROS";0;"Current";"TRE"
50;"CTESAE";0;"Current";"TRE"
50;"DACVOL";0;"Current";"TRE"
50;"DERINE";0;"Current";"TRE"
50;"DIOHOL";0;"Current";"TRE"
50;"DIOHYS";0;"Current";"TRE"
50;"DIPARG";0;"Current";"TRE"
50;"DIPRAD";0;"Current";"TRE"
50;"DULAUR";0;"Current";"TRE"
50;"ELAFIG";0;"Current";"TRE"
50;"FISSPP";0;"Current";"TRE"
50;"GOBKAL";0;"Current";"TRE"
50;"GRABRA";0;"Current";"TRE"
50;"GYMFUN";0;"Current";"TRE"
50;"GYMMIL";0;"Current";"TRE"
50;"GYMMOR";0;"Current";"TRE"
50;"GYMVIC";0;"Current";"TRE"
50;"HAEATL";0;"Current";"TRE"
50;"HAEAUR";0;"Current";"TRE"
50;"HAEPAR";0;"Current";"TRE"
50;"HAEPLU";0;"Current";"TRE"
50;"HALBRA";0;"Current";"TRE"
50;"HALDIM";0;"Current";"TRE"
50;"HALPEN";0;"Current";"TRE"
50;"HALPOE";6;"Current";"TRE"
50;"HALSPP";0;"Current";"TRE"
50;"HETCRU";0;"Current";"TRE"
50;"HOLADS";0;"Current";"TRE"
50;"HOLCIL";0;"Current";"TRE"
50;"HOLTRI";0;"Current";"TRE"
50;"HYPFIS";0;"Current";"TRE"
50;"KYPSPP";0;"Current";"TRE"
50;"LABCRI";0;"Current";"TRE"
50;"LABNUC";0;"Current";"TRE"
50;"LUTALE";0;"Current";"TRE"
50;"LUTJOC";0;"Current";"TRE"
50;"MALDEL";0;"Current";"TRE"
50;"MALMAC";0;"Current";"TRE"
50;"MALZAL";1;"Current";"TRE"
50;"MICCHR";0;"Current";"TRE"
50;"MYRJAC";0;"Current";"TRE"
50;"OCYCHR";0;"Current";"TRE"
50;"ODODEN";0;"Current";"TRE"
50;"OPHTRI";0;"Current";"TRE"
50;"OPIAUR";0;"Current";"TRE"
50;"ORTRUB";0;"Current";"TRE"
50;"PAGPAG";0;"Current";"TRE"
50;"PARFUR";0;"Current";"TRE"
50;"PARLIN";2;"Current";"TRE"
50;"PARMAR";0;"Current";"TRE"
50;"PARMOR";1;"Current";"TRE"
50;"PARPIL";0;"Current";"TRE"
50;"PEMSCH";0;"Current";"TRE"
50;"POMARC";0;"Current";"TRE"
50;"POMPAR";2;"Current";"TRE"
50;"PRIARE";1;"Current";"TRE"
50;"PSEMAC";0;"Current";"TRE"
50;"PSEPER";0;"Current";"TRE"
50;"PTERAN";0;"Current";"TRE"
50;"RYPSAP";0;"Current";"TRE"
50;"SCATRI";0;"Current";"TRE"
50;"SCAZEL";0;"Current";"TRE"
50;"SCOBRA";0;"Current";"TRE"
50;"SCOIST";0;"Current";"TRE"
50;"SCOPLU";0;"Current";"TRE"
50;"SELSET";0;"Current";"TRE"
50;"SERBAL";0;"Current";"TRE"
50;"SERFLA";0;"Current";"TRE"
50;"SPAAMP";0;"Current";"TRE"
50;"SPAAXI";0;"Current";"TRE"
50;"SPAFRO";0;"Current";"TRE"
50;"SPASPP";0;"Current";"TRE"
50;"SPATUI";0;"Current";"TRE"
50;"SPHSPE";0;"Current";"TRE"
50;"SPHSPP";0;"Current";"TRE"
50;"STEFUS";0;"Current";"TRE"
50;"STEHIS";0;"Current";"TRE"
50;"STEPIC";1;"Current";"TRE"
50;"STEVAR";0;"Current";"TRE"
50;"SYNINT";0;"Current";"TRE"
50;"SYNSPP";0;"Current";"TRE"
50;"SYNSYN";1;"Current";"TRE"
50;"THANOR";0;"Current";"TRE"
51;"ABUSAX";0;"Current";"TRE"
51;"ACABAH";10;"Current";"TRE"
51;"ACACHI";0;"Current";"TRE"
51;"ACACOE";0;"Current";"TRE"
51;"ACAPOL";0;"Current";"TRE"
51;"ACAQUA";0;"Current";"TRE"
51;"AHLEGM";0;"Current";"TRE"
51;"ALPAFE";0;"Current";"TRE"
51;"AMBPIN";0;"Current";"TRE"
51;"ANISUR";0;"Current";"TRE"
51;"ANIVIR";0;"Current";"TRE"
51;"AULSTR";0;"Current";"TRE"
51;"AZUMUL";0;"Current";"TRE"
51;"BALVET";0;"Current";"TRE"
51;"BODPUL";0;"Current";"TRE"
51;"BODRUF";0;"Current";"TRE"
51;"CALPEN";0;"Current";"TRE"
51;"CANFIG";0;"Current";"TRE"
51;"CANMAC";0;"Current";"TRE"
51;"CANPUL";0;"Current";"TRE"
51;"CARBAR";0;"Current";"TRE"
51;"CARCRY";0;"Current";"TRE"
51;"CARLAT";0;"Current";"TRE"
51;"CARRUB";0;"Current";"TRE"
51;"CEPFUL";0;"Current";"TRE"
51;"CHAFAB";0;"Current";"TRE"
51;"CHASED";0;"Current";"TRE"
51;"CHASTR";2;"Current";"TRE"
51;"CHIRET";0;"Current";"TRE"
51;"CHISPI";0;"Current";"TRE"
51;"CHRJUB";0;"Current";"TRE"
51;"CLEBRA";0;"Current";"TRE"
51;"CORSPP";0;"Current";"TRE"
51;"CORGLA";0;"Current";"TRE"
51;"CORTHR";0;"Current";"TRE"
51;"CRYROS";0;"Current";"TRE"
51;"CTESAE";0;"Current";"TRE"
51;"DACVOL";0;"Current";"TRE"
51;"DERINE";0;"Current";"TRE"
51;"DIOHOL";0;"Current";"TRE"
51;"DIOHYS";0;"Current";"TRE"
51;"DIPARG";0;"Current";"TRE"
51;"DIPRAD";0;"Current";"TRE"
51;"DULAUR";0;"Current";"TRE"
51;"ELAFIG";0;"Current";"TRE"
51;"FISSPP";0;"Current";"TRE"
51;"GOBKAL";0;"Current";"TRE"
51;"GRABRA";0;"Current";"TRE"
51;"GYMFUN";0;"Current";"TRE"
51;"GYMMIL";0;"Current";"TRE"
51;"GYMMOR";0;"Current";"TRE"
51;"GYMVIC";0;"Current";"TRE"
51;"HAEATL";0;"Current";"TRE"
51;"HAEAUR";0;"Current";"TRE"
51;"HAEPAR";0;"Current";"TRE"
51;"HAEPLU";3;"Current";"TRE"
51;"HALBRA";0;"Current";"TRE"
51;"HALDIM";0;"Current";"TRE"
51;"HALPEN";0;"Current";"TRE"
51;"HALPOE";0;"Current";"TRE"
51;"HALSPP";0;"Current";"TRE"
51;"HETCRU";0;"Current";"TRE"
51;"HOLADS";0;"Current";"TRE"
51;"HOLCIL";0;"Current";"TRE"
51;"HOLTRI";0;"Current";"TRE"
51;"HYPFIS";0;"Current";"TRE"
51;"KYPSPP";0;"Current";"TRE"
51;"LABCRI";0;"Current";"TRE"
51;"LABNUC";1;"Current";"TRE"
51;"LUTALE";0;"Current";"TRE"
51;"LUTJOC";0;"Current";"TRE"
51;"MALDEL";0;"Current";"TRE"
51;"MALMAC";0;"Current";"TRE"
51;"MALZAL";0;"Current";"TRE"
51;"MICCHR";0;"Current";"TRE"
51;"MYRJAC";0;"Current";"TRE"
51;"OCYCHR";0;"Current";"TRE"
51;"ODODEN";0;"Current";"TRE"
51;"OPHTRI";0;"Current";"TRE"
51;"OPIAUR";0;"Current";"TRE"
51;"ORTRUB";0;"Current";"TRE"
51;"PAGPAG";0;"Current";"TRE"
51;"PARFUR";0;"Current";"TRE"
51;"PARLIN";0;"Current";"TRE"
51;"PARMAR";0;"Current";"TRE"
51;"PARMOR";0;"Current";"TRE"
51;"PARPIL";0;"Current";"TRE"
51;"PEMSCH";0;"Current";"TRE"
51;"POMARC";0;"Current";"TRE"
51;"POMPAR";0;"Current";"TRE"
51;"PRIARE";0;"Current";"TRE"
51;"PSEMAC";0;"Current";"TRE"
51;"PSEPER";0;"Current";"TRE"
51;"PTERAN";0;"Current";"TRE"
51;"RYPSAP";0;"Current";"TRE"
51;"SCATRI";0;"Current";"TRE"
51;"SCAZEL";0;"Current";"TRE"
51;"SCOBRA";0;"Current";"TRE"
51;"SCOIST";0;"Current";"TRE"
51;"SCOPLU";0;"Current";"TRE"
51;"SELSET";0;"Current";"TRE"
51;"SERBAL";0;"Current";"TRE"
51;"SERFLA";2;"Current";"TRE"
51;"SPAAMP";0;"Current";"TRE"
51;"SPAAXI";0;"Current";"TRE"
51;"SPAFRO";0;"Current";"TRE"
51;"SPASPP";0;"Current";"TRE"
51;"SPATUI";0;"Current";"TRE"
51;"SPHSPE";0;"Current";"TRE"
51;"SPHSPP";0;"Current";"TRE"
51;"STEFUS";3;"Current";"TRE"
51;"STEHIS";0;"Current";"TRE"
51;"STEPIC";0;"Current";"TRE"
51;"STEVAR";1;"Current";"TRE"
51;"SYNINT";0;"Current";"TRE"
51;"SYNSPP";0;"Current";"TRE"
51;"SYNSYN";0;"Current";"TRE"
51;"THANOR";0;"Current";"TRE"
52;"ABUSAX";0;"Current";"TRE"
52;"ACABAH";2;"Current";"TRE"
52;"ACACHI";3;"Current";"TRE"
52;"ACACOE";0;"Current";"TRE"
52;"ACAPOL";0;"Current";"TRE"
52;"ACAQUA";0;"Current";"TRE"
52;"AHLEGM";0;"Current";"TRE"
52;"ALPAFE";0;"Current";"TRE"
52;"AMBPIN";0;"Current";"TRE"
52;"ANISUR";0;"Current";"TRE"
52;"ANIVIR";2;"Current";"TRE"
52;"AULSTR";0;"Current";"TRE"
52;"AZUMUL";3;"Current";"TRE"
52;"BALVET";0;"Current";"TRE"
52;"BODPUL";0;"Current";"TRE"
52;"BODRUF";0;"Current";"TRE"
52;"CALPEN";0;"Current";"TRE"
52;"CANFIG";0;"Current";"TRE"
52;"CANMAC";0;"Current";"TRE"
52;"CANPUL";0;"Current";"TRE"
52;"CARBAR";0;"Current";"TRE"
52;"CARCRY";0;"Current";"TRE"
52;"CARLAT";0;"Current";"TRE"
52;"CARRUB";0;"Current";"TRE"
52;"CEPFUL";0;"Current";"TRE"
52;"CHAFAB";0;"Current";"TRE"
52;"CHASED";0;"Current";"TRE"
52;"CHASTR";2;"Current";"TRE"
52;"CHIRET";0;"Current";"TRE"
52;"CHISPI";0;"Current";"TRE"
52;"CHRJUB";0;"Current";"TRE"
52;"CLEBRA";0;"Current";"TRE"
52;"CORSPP";0;"Current";"TRE"
52;"CORGLA";0;"Current";"TRE"
52;"CORTHR";0;"Current";"TRE"
52;"CRYROS";0;"Current";"TRE"
52;"CTESAE";0;"Current";"TRE"
52;"DACVOL";0;"Current";"TRE"
52;"DERINE";0;"Current";"TRE"
52;"DIOHOL";0;"Current";"TRE"
52;"DIOHYS";0;"Current";"TRE"
52;"DIPARG";0;"Current";"TRE"
52;"DIPRAD";0;"Current";"TRE"
52;"DULAUR";0;"Current";"TRE"
52;"ELAFIG";0;"Current";"TRE"
52;"FISSPP";0;"Current";"TRE"
52;"GOBKAL";0;"Current";"TRE"
52;"GRABRA";0;"Current";"TRE"
52;"GYMFUN";0;"Current";"TRE"
52;"GYMMIL";0;"Current";"TRE"
52;"GYMMOR";0;"Current";"TRE"
52;"GYMVIC";0;"Current";"TRE"
52;"HAEATL";0;"Current";"TRE"
52;"HAEAUR";32;"Current";"TRE"
52;"HAEPAR";0;"Current";"TRE"
52;"HAEPLU";0;"Current";"TRE"
52;"HALBRA";0;"Current";"TRE"
52;"HALDIM";0;"Current";"TRE"
52;"HALPEN";0;"Current";"TRE"
52;"HALPOE";0;"Current";"TRE"
52;"HALSPP";0;"Current";"TRE"
52;"HETCRU";1;"Current";"TRE"
52;"HOLADS";0;"Current";"TRE"
52;"HOLCIL";0;"Current";"TRE"
52;"HOLTRI";1;"Current";"TRE"
52;"HYPFIS";0;"Current";"TRE"
52;"KYPSPP";0;"Current";"TRE"
52;"LABCRI";0;"Current";"TRE"
